source_id,lensComponentSourceId,_source_rank,epoch_obs_jd,flux_obs,flux_obs_error,n_points_in_bin,pre_bin_index,pre_bin_start_day,pre_bin_end_day,isFluxCalibrated
362059596955069568,362059596955069635,0,2457737.350597134,446.2165222167969,9.73476505279541,2,210,2457735.3414654755,2457739.3414654755,True
362059596955069568,362059596955069635,0,2457772.409079082,443.9500732421875,9.9960298538208,1,219,2457771.3414654755,2457775.3414654755,True
362059596955069568,362059596955069635,0,2457819.112170634,457.6832046508789,9.527535676956177,4,230,2457815.3414654755,2457819.3414654755,True
362059596955069568,362059596955069635,0,2457819.583140711,461.9309590657552,13.397745768229166,3,231,2457819.3414654755,2457823.3414654755,True
362059596955069568,362059596955069635,0,2457899.2951993453,466.8345336914063,8.35122013092041,1,250,2457895.3414654755,2457899.3414654755,True
362059596955069568,362059596955069635,0,2457899.579415278,454.7538655598958,9.942354202270508,3,251,2457899.3414654755,2457903.3414654755,True
362059596955069568,362059596955069635,0,2457952.246619352,458.7349395751953,8.387284278869629,2,264,2457951.3414654755,2457955.3414654755,True
362059596955069568,362059596955069635,0,2457991.9640642568,460.0862274169922,8.275897026062012,2,274,2457991.3414654755,2457995.3414654755,True
362059596955069568,362059596955069635,0,2458097.8213882963,471.5117492675781,27.86085620779936,2,300,2458095.3414654755,2458099.3414654755,False
362059596955069568,362059596955069635,0,2458116.608733405,456.6490783691406,7.765265464782715,1,305,2458115.3414654755,2458119.3414654755,True
362059596955069568,362059596955069635,0,2458148.051695934,460.0660095214844,9.805962085723877,2,313,2458147.3414654755,2458151.3414654755,True
362059596955069568,362059596955069635,0,2458273.930755918,456.5019226074219,8.387518644332886,2,344,2458271.3414654755,2458275.3414654755,True
362059596955069568,362059596955069635,0,2458296.8082231204,458.96533203125,9.04935073852539,2,350,2458295.3414654755,2458299.3414654755,True
362059596955069568,362059596955069635,0,2458472.616242143,449.36090087890625,7.156026601791382,2,394,2458471.3414654755,2458475.3414654755,True
362059596955069568,362059596955069635,0,2458495.860874947,462.14508056640625,9.196269512176514,2,400,2458495.3414654755,2458499.3414654755,True
362059596955069568,362059596955069635,0,2458649.6043557143,452.8241424560547,8.074333906173706,2,438,2458647.3414654755,2458651.3414654755,True
362059596955069568,362059596955069635,0,2458677.349151175,453.98205566406256,8.358564853668213,2,445,2458675.3414654755,2458679.3414654755,True
362059596955069568,362059596955069635,0,2458709.458520352,456.7497100830078,14.731153011322021,2,453,2458707.3414654755,2458711.3414654755,True
362059596955069568,362059596955069635,0,2458834.3325446625,458.9007568359375,9.076515197753906,1,484,2458831.3414654755,2458835.3414654755,True
362059596955069568,362059596955069635,0,2458860.447961906,462.8138732910156,8.20578670501709,1,491,2458859.3414654755,2458863.3414654755,True
362059596955069568,362059596955069637,2,2457021.350833113,104.78326034545898,6.3743577003479,2,0,2457021.3138294923,2457025.3138294923,True
362059596955069568,362059596955069637,2,2457049.052127473,96.6158218383789,8.296345710754395,1,6,2457045.3138294923,2457049.3138294923,True
362059596955069568,362059596955069637,2,2457072.8741508066,102.07243347167967,5.499950885772705,1,12,2457069.3138294923,2457073.3138294923,True
362059596955069568,362059596955069637,2,2457199.5547885145,93.43669128417967,5.53861665725708,1,44,2457197.3138294923,2457201.3138294923,True
362059596955069568,362059596955069637,2,2457231.3645745544,86.32888793945312,3.581194877624512,1,52,2457229.3138294923,2457233.3138294923,True
362059596955069568,362059596955069637,2,2457253.6132255844,89.9146728515625,4.035792350769043,1,58,2457253.3138294923,2457257.3138294923,True
362059596955069568,362059596955069637,2,2457351.6826765696,98.18110847473145,4.973418474197388,4,82,2457349.3138294923,2457353.3138294923,True
362059596955069568,362059596955069637,2,2457429.093334184,88.90214538574219,4.612051486968994,1,101,2457425.3138294923,2457429.3138294923,True
362059596955069568,362059596955069637,2,2457447.6350376653,101.34333419799805,4.628535270690918,2,106,2457445.3138294923,2457449.3138294923,True
362059596955069568,362059596955069637,2,2457737.2625177437,100.17552947998048,4.187502861022949,1,178,2457733.3138294923,2457737.3138294923,True
362059596955069568,362059596955069637,2,2457737.438675364,101.13607788085938,7.978524684906006,1,179,2457737.3138294923,2457741.3138294923,True
362059596955069568,362059596955069637,2,2457812.483150281,100.86691665649414,4.80122172832489,2,197,2457809.3138294923,2457813.3138294923,True
362059596955069568,362059596955069637,2,2457819.112169957,93.94907569885254,6.725522041320801,4,199,2457817.3138294923,2457821.3138294923,True
362059596955069568,362059596955069637,2,2457899.4373085075,100.79337565104167,6.581216812133789,3,219,2457897.3138294923,2457901.3138294923,True
362059596955069568,362059596955069637,2,2457952.2466200003,112.21180725097656,6.4409754276275635,2,232,2457949.3138294923,2457953.3138294923,True
362059596955069568,362059596955069637,2,2457991.964064706,102.27515411376953,4.3375537395477295,2,242,2457989.3138294923,2457993.3138294923,True
362059596955069568,362059596955069637,2,2458002.255860356,113.15132904052734,6.268784999847412,1,245,2458001.3138294923,2458005.3138294923,True
362059596955069568,362059596955069637,2,2458097.8583911094,109.21100616455078,4.5512566566467285,1,269,2458097.3138294923,2458101.3138294923,True
362059596955069568,362059596955069637,2,2458148.051695479,107.27409744262695,6.481917381286621,2,281,2458145.3138294923,2458149.3138294923,True
362059596955069568,362059596955069637,2,2458273.9307565093,111.2269058227539,5.281300067901611,2,313,2458273.3138294923,2458277.3138294923,True
362059596955069568,362059596955069637,2,2458296.80822374,110.54613494873047,4.387666463851929,2,318,2458293.3138294923,2458297.3138294923,True
362059596955069568,362059596955069637,2,2458328.50774458,119.68853759765624,5.793583393096924,1,326,2458325.3138294923,2458329.3138294923,True
362059596955069568,362059596955069637,2,2458472.6162414607,103.46686553955078,4.1594332456588745,2,362,2458469.3138294923,2458473.3138294923,True
362059596955069568,362059596955069637,2,2458495.897877777,116.18084716796876,4.70402193069458,1,368,2458493.3138294923,2458497.3138294923,True
362059596955069568,362059596955069637,2,2458649.641359818,116.7815170288086,4.935271739959717,1,407,2458649.3138294923,2458653.3138294923,True
362059596955069568,362059596955069637,2,2458677.3121483284,126.7161865234375,5.044271469116211,1,413,2458673.3138294923,2458677.3138294923,True
362059596955069568,362059596955069637,2,2458677.386155069,117.38619232177734,5.838835716247559,1,414,2458677.3138294923,2458681.3138294923,True
362059596955069568,362059596955069637,2,2458709.495524149,124.8996353149414,8.866445541381836,1,422,2458709.3138294923,2458713.3138294923,True
534928457206279296,534928457206279361,4,2457029.6191041656,140.2434310913086,5.236848592758179,2,0,2457029.582100795,2457033.582100795,True
534928457206279296,534928457206279361,4,2457084.0911100972,136.26251220703125,4.6702210903167725,2,13,2457081.582100795,2457085.582100795,True
534928457206279296,534928457206279361,4,2457120.037670196,148.06198120117188,10.88449764251709,1,22,2457117.582100795,2457121.582100795,True
534928457206279296,534928457206279361,4,2457145.0782063273,146.2061996459961,6.650427579879761,2,28,2457141.582100795,2457145.582100795,True
534928457206279296,534928457206279361,4,2457221.3142271023,138.56684112548828,6.026147127151489,2,47,2457217.582100795,2457221.582100795,True
534928457206279296,534928457206279361,4,2457254.837356441,144.75682067871094,4.961019992828369,1,56,2457253.582100795,2457257.582100795,True
534928457206279296,534928457206279361,4,2457291.7686544447,141.8060760498047,5.876687526702881,2,65,2457289.582100795,2457293.582100795,True
534928457206279296,534928457206279361,4,2457310.7322424264,144.6060333251953,5.119179248809815,1,70,2457309.582100795,2457313.582100795,True
534928457206279296,534928457206279361,4,2457352.497063362,136.28240966796875,5.347580909729004,1,80,2457349.582100795,2457353.582100795,True
534928457206279296,534928457206279361,4,2457365.8388284286,135.17464447021484,5.422987699508667,2,84,2457365.582100795,2457369.582100795,True
534928457206279296,534928457206279361,4,2457428.6939015538,140.75411987304688,5.450687885284424,1,99,2457425.582100795,2457429.582100795,True
534928457206279296,534928457206279361,4,2457524.3406068697,137.1110076904297,5.00161600112915,1,123,2457521.582100795,2457525.582100795,True
534928457206279296,534928457206279361,4,2457571.4879574953,138.2057647705078,6.477233648300171,2,135,2457569.582100795,2457573.582100795,True
534928457206279296,534928457206279361,4,2457670.0582932597,137.43405151367188,6.178826093673706,2,160,2457669.582100795,2457673.582100795,True
534928457206279296,534928457206279361,4,2457686.773658469,136.6209259033203,6.194125652313232,1,164,2457685.582100795,2457689.582100795,True
534928457206279296,534928457206279361,4,2457728.536493255,139.04147338867188,7.341722011566162,1,174,2457725.582100795,2457729.582100795,True
534928457206279296,534928457206279361,4,2457743.0396263907,135.49920654296875,4.155938625335693,1,178,2457741.582100795,2457745.582100795,True
534928457206279296,534928457206279361,4,2457807.468422492,135.0152587890625,5.817105770111084,1,194,2457805.582100795,2457809.582100795,True
534928457206279296,534928457206279361,4,2457837.743617631,136.2396240234375,10.219467163085938,2,202,2457837.582100795,2457841.582100795,True
534928457206279296,534928457206279361,4,2457904.734346468,138.76018524169922,4.869771242141724,2,218,2457901.582100795,2457905.582100795,True
534928457206279296,534928457206279361,4,2457949.2558294013,148.39370727539062,5.835867881774902,1,229,2457945.582100795,2457949.582100795,True
534928457206279296,534928457206279361,4,2458047.941817999,135.37713623046875,5.6053571701049805,1,254,2458045.582100795,2458049.582100795,True
534928457206279296,534928457206279361,4,2458062.695175255,135.85348510742188,6.895137310028076,1,258,2458061.582100795,2458065.582100795,True
534928457206279296,534928457206279361,4,2458104.384036862,141.83253479003906,7.55560827255249,1,268,2458101.582100795,2458105.582100795,True
534928457206279296,534928457206279361,4,2458120.598981183,148.16268157958984,27.23517894744873,2,272,2458117.582100795,2458121.582100795,True
534928457206279296,534928457206279361,4,2458186.5105521376,142.4944610595703,5.448647975921631,1,289,2458185.582100795,2458189.582100795,True
534928457206279296,534928457206279361,4,2458261.5638321145,148.6501922607422,4.26984167098999,1,307,2458257.582100795,2458261.582100795,True
534928457206279296,534928457206279361,4,2458261.739990087,147.9321746826172,6.106463432312012,1,308,2458261.582100795,2458265.582100795,True
534928457206279296,534928457206279361,4,2458285.746076934,137.9796600341797,5.008671760559082,1,314,2458285.582100795,2458289.582100795,True
534928457206279296,534928457206279361,4,2458326.730049887,143.70547485351562,5.138289928436279,1,324,2458325.582100795,2458329.582100795,True
534928457206279296,534928457206279361,4,2458360.5364228184,143.14332580566406,5.622391700744629,1,332,2458357.582100795,2458361.582100795,True
534928457206279296,534928457206279361,4,2458384.70759838,141.3409881591797,6.2592453956604,1,338,2458381.582100795,2458385.582100795,True
534928457206279296,534928457206279361,4,2458425.4808641085,143.65765380859375,6.083188533782959,1,348,2458421.582100795,2458425.582100795,True
534928457206279296,534928457206279361,4,2458438.822657957,142.26724243164062,5.820105314254761,2,352,2458437.582100795,2458441.582100795,True
534928457206279296,534928457206279361,4,2458480.1013173223,144.2906036376953,5.238404750823975,1,362,2458477.582100795,2458481.582100795,True
534928457206279296,534928457206279361,4,2458566.1280288566,137.07980346679688,6.649744033813477,1,384,2458565.582100795,2458569.582100795,True
534928457206279296,534928457206279361,4,2458593.0197454826,141.4607696533203,5.630017439524333,3,390,2458589.582100795,2458593.582100795,True
534928457206279296,534928457206279361,4,2458641.0053580194,143.0819346110026,6.5992452303568525,3,402,2458637.582100795,2458641.582100795,True
534928457206279296,534928457206279361,4,2458720.0036992496,143.11776733398438,5.162527084350586,1,422,2458717.582100795,2458721.582100795,True
534928457206279296,534928457206279361,4,2458753.5251699756,140.83902740478516,5.650383234024048,2,430,2458749.582100795,2458753.582100795,True
534928457206279296,534928457206279361,4,2458780.1853213636,137.8899688720703,5.281988620758057,2,437,2458777.582100795,2458781.582100795,True
534928457206279296,534928457206279361,4,2458826.3867242457,142.7953643798828,6.481935501098633,2,449,2458825.582100795,2458829.582100795,True
534928457206279296,534928457206279361,4,2458850.666084587,143.53963470458984,4.889070749282837,2,455,2458849.582100795,2458853.582100795,True
534928457206279296,534928457206279363,3,2457029.5821007723,161.7967071533203,4.491978645324707,1,0,2457029.5821007723,2457033.5821007723,True
534928457206279296,534928457206279363,3,2457084.091110331,164.5880584716797,23.245753288269043,2,13,2457081.5821007723,2457085.5821007723,True
534928457206279296,534928457206279363,3,2457120.0376701844,141.21707153320312,11.90008544921875,1,22,2457117.5821007723,2457121.5821007723,True
534928457206279296,534928457206279363,3,2457145.0782066346,134.30242919921875,6.515374422073364,2,28,2457141.5821007723,2457145.5821007723,True
534928457206279296,534928457206279363,3,2457221.277223254,134.66741943359375,5.160298824310303,1,47,2457217.5821007723,2457221.5821007723,True
534928457206279296,534928457206279363,3,2457291.7686541546,127.67025756835938,5.619054317474365,2,65,2457289.5821007723,2457293.5821007723,True
534928457206279296,534928457206279363,3,2457352.4970630887,106.93894958496094,9.032543182373049,1,80,2457349.5821007723,2457353.5821007723,True
534928457206279296,534928457206279363,3,2457365.7507490665,106.0769271850586,5.495513916015625,1,84,2457365.5821007723,2457369.5821007723,True
534928457206279296,534928457206279363,3,2457428.6939012925,89.71345520019531,4.976500511169434,1,99,2457425.5821007723,2457429.5821007723,True
534928457206279296,534928457206279363,3,2457524.377610621,102.87799835205078,6.153065204620361,2,123,2457521.5821007723,2457525.5821007723,True
534928457206279296,534928457206279363,3,2457571.487957814,104.10036849975586,5.665050983428955,2,135,2457569.5821007723,2457573.5821007723,True
534928457206279296,534928457206279363,3,2457728.5364930388,79.99085235595703,4.105573177337647,1,174,2457725.5821007723,2457729.5821007723,True
534928457206279296,534928457206279363,3,2457743.039626084,90.41962432861328,3.6547677516937256,1,178,2457741.5821007723,2457745.5821007723,True
534928457206279296,534928457206279363,3,2457949.255829708,82.16886138916016,6.673685073852539,1,229,2457945.5821007723,2457949.5821007723,True
534928457206279296,534928457206279363,3,2458120.6359841893,79.09349060058594,4.0494303703308105,1,272,2458117.5821007723,2458121.5821007723,True
534928457206279296,534928457206279363,3,2458326.804057185,96.2365951538086,4.720865249633789,1,324,2458325.5821007723,2458329.5821007723,True
534928457206279296,534928457206279363,3,2458384.707598494,101.68255615234376,6.680246829986572,1,338,2458381.5821007723,2458385.5821007723,True
534928457206279296,534928457206279363,3,2458566.054022173,102.59244537353516,4.053546905517578,1,384,2458565.5821007723,2458569.5821007723,True
534928457206279296,534928457206279363,3,2458593.090799615,109.02334213256836,4.6108551025390625,2,390,2458589.5821007723,2458593.5821007723,True
534928457206279296,534928457206279363,3,2458720.003699045,115.96392059326172,5.03070068359375,1,422,2458717.5821007723,2458721.5821007723,True
534928457206279296,534928457206279363,3,2458753.525170078,115.13249206542969,6.0154736042022705,2,430,2458749.5821007723,2458753.5821007723,True
534928457206279296,534928457206279363,3,2458780.1853210507,106.76728057861328,3.9812581539154053,2,437,2458777.5821007723,2458781.5821007723,True
534928457206279296,534928457206279363,3,2458826.386723944,98.50387573242188,4.54676365852356,2,449,2458825.5821007723,2458829.5821007723,True
586555269774257280,586555269774257345,5,2456956.9987519816,333.5327706400593,22.660688978547,2,0,2456956.9617484976,2456960.9617484976,False
586555269774257280,586555269774257345,5,2456984.9502151506,414.2532958984375,10.820262908935549,1,6,2456980.9617484976,2456984.9617484976,True
586555269774257280,586555269774257345,5,2457138.724970616,338.93560791015625,7.91251802444458,1,45,2457136.9617484976,2457140.9617484976,True
586555269774257280,586555269774257345,5,2457170.0339022432,524.9707641601562,35.64017109143948,1,53,2457168.9617484976,2457172.9617484976,False
586555269774257280,586555269774257345,5,2457332.333748969,361.6526534536738,21.825906615396217,1,93,2457328.9617484976,2457332.9617484976,False
586555269774257280,586555269774257345,5,2457365.027131968,410.2818298339844,13.690371036529541,2,102,2457364.9617484976,2457368.9617484976,True
586555269774257280,586555269774257345,5,2457514.5976895844,322.6947937011719,11.667236328125,1,139,2457512.9617484976,2457516.9617484976,True
586555269774257280,586555269774257345,5,2457551.162245248,352.834834315164,19.6913583014262,2,148,2457548.9617484976,2457552.9617484976,
586555269774257280,586555269774257345,5,2457564.792621819,714.7833627089132,31.99339345582184,2,151,2457560.9617484976,2457564.9617484976,False
586555269774257280,586555269774257345,5,2457661.2965570167,664.7683334505683,17.429678721924947,3,176,2457660.9617484976,2457664.9617484976,
586555269774257280,586555269774257345,5,2457670.44334238,424.3749491373698,16.50825087229411,3,178,2457668.9617484976,2457672.9617484976,True
586555269774257280,586555269774257345,5,2457707.882215726,356.7780258355219,22.697030739748275,1,187,2457704.9617484976,2457708.9617484976,False
586555269774257280,586555269774257345,5,2457748.7841358227,297.9393615722656,38.92596054077149,1,197,2457744.9617484976,2457748.9617484976,True
586555269774257280,586555269774257345,5,2457749.6874780823,638.2138858529779,23.71891595575356,8,198,2457748.9617484976,2457752.9617484976,
586555269774257280,586555269774257345,5,2457841.307696469,392.9518738261497,28.70357949415224,4,221,2457840.9617484976,2457844.9617484976,
586555269774257280,586555269774257345,5,2457854.563256287,341.633742406417,17.533912497059166,2,224,2457852.9617484976,2457856.9617484976,
586555269774257280,586555269774257345,5,2457890.629870328,307.4653625488281,9.911172866821287,1,233,2457888.9617484976,2457892.9617484976,True
586555269774257280,586555269774257345,5,2458033.842367796,521.8408772958865,25.72056061664913,2,269,2458032.9617484976,2458036.9617484976,False
586555269774257280,586555269774257345,5,2458051.6833406314,405.6700134277344,9.641855239868164,1,273,2458048.9617484976,2458052.9617484976,True
586555269774257280,586555269774257345,5,2458083.414105573,224.82032775878903,8.746441841125488,1,281,2458080.9617484976,2458084.9617484976,True
586555269774257280,586555269774257345,5,2458235.6922777607,329.86813159900623,22.59198644299377,1,319,2458232.9617484976,2458236.9617484976,False
586555269774257280,586555269774257345,5,2458266.4653437044,341.47442626953125,11.33435344696045,2,327,2458264.9617484976,2458268.9617484976,True
586555269774257280,586555269774257345,5,2458431.5095659057,353.3661804199219,12.374733924865723,2,368,2458428.9617484976,2458432.9617484976,True
586555269774257280,586555269774257345,5,2458458.7123915795,308.39019816622465,21.1989327430456,1,375,2458456.9617484976,2458460.9617484976,False
586555269774257280,586555269774257345,5,2458589.5252353707,322.5523223876953,11.528149604797363,2,408,2458588.9617484976,2458592.9617484976,True
586555269774257280,586555269774257345,5,2458615.9819863755,269.63824462890625,7.980490684509277,1,414,2458612.9617484976,2458616.9617484976,True
586555269774257280,586555269774257345,5,2458776.6211171495,377.5832214355469,11.650110721588135,2,454,2458772.9617484976,2458776.9617484976,True
586555269774257280,586555269774257345,5,2458802.6627754346,222.12230682373047,10.750942707061768,2,461,2458800.9617484976,2458804.9617484976,True
586555269774257280,586555269774257345,5,2458827.201090019,363.08921813964844,13.631748676300049,2,467,2458824.9617484976,2458828.9617484976,True
586555269774257280,586555269774257347,6,2456956.9987520613,253.2608642578125,9.84551191329956,2,0,2456956.961748577,2456960.961748577,True
586555269774257280,586555269774257347,6,2457138.76197435,464.45013427734375,20.079279899597168,2,45,2457136.961748577,2457140.961748577,True
586555269774257280,586555269774257347,6,2457170.033902164,246.7032470703125,6.800247669219971,1,53,2457168.961748577,2457172.961748577,True
586555269774257280,586555269774257347,6,2457332.3337490484,255.2968901479591,6.235057421085733,1,93,2457328.961748577,2457332.961748577,False
586555269774257280,586555269774257347,6,2457365.0271318774,482.6066436767578,29.76401376724243,2,102,2457364.961748577,2457368.961748577,True
586555269774257280,586555269774257347,6,2457514.597689698,532.1591796875,27.30548667907715,1,139,2457512.961748577,2457516.961748577,True
586555269774257280,586555269774257347,6,2457551.0371631295,235.00382232666016,6.963334321975708,2,148,2457548.961748577,2457552.961748577,True
586555269774257280,586555269774257347,6,2457564.7215682124,531.1030883789062,14.78406842549642,3,151,2457560.961748577,2457564.961748577,True
586555269774257280,586555269774257347,6,2457661.2055248017,558.296630859375,11.399349212646484,2,176,2457660.961748577,2457664.961748577,True
586555269774257280,586555269774257347,6,2457670.551399877,469.7513122558594,16.251054128011067,3,178,2457668.961748577,2457672.961748577,True
586555269774257280,586555269774257347,6,2457707.882215806,248.90997314453125,8.358172416687012,1,187,2457704.961748577,2457708.961748577,True
586555269774257280,586555269774257347,6,2457748.784135777,956.4720458984376,29.07945442199707,1,197,2457744.961748577,2457748.961748577,True
586555269774257280,586555269774257347,6,2457749.6303648227,568.9674428304037,25.70539728800456,6,198,2457748.961748577,2457752.961748577,True
586555269774257280,586555269774257347,6,2457841.307696529,792.8262405395508,15.502083778381348,4,221,2457840.961748577,2457844.961748577,True
586555269774257280,586555269774257347,6,2457854.4751771074,209.1067657470703,9.230483055114746,1,224,2457852.961748577,2457856.961748577,True
586555269774257280,586555269774257347,6,2457890.62987043,483.173583984375,13.286054611206056,1,233,2457888.961748577,2457892.961748577,True
586555269774257280,586555269774257347,6,2458033.8423678298,219.79721069335938,14.993181467056274,2,269,2458032.961748577,2458036.961748577,True
586555269774257280,586555269774257347,6,2458051.683340529,462.8753356933594,47.24352264404297,1,273,2458048.961748577,2458052.961748577,True
586555269774257280,586555269774257347,6,2458266.428340408,482.9124145507813,14.112201690673828,1,327,2458264.961748577,2458268.961748577,True
586555269774257280,586555269774257347,6,2458431.5095658028,503.6918640136719,17.453205108642578,2,368,2458428.961748577,2458432.961748577,True
586555269774257280,586555269774257347,6,2458589.525235473,487.598876953125,19.96555519104004,2,408,2458588.961748577,2458592.961748577,True
586555269774257280,586555269774257347,6,2458776.621117047,486.7266082763672,18.835601329803467,2,454,2458772.961748577,2458776.961748577,True
586555269774257280,586555269774257347,6,2458827.164086563,429.3953247070313,13.018807411193848,1,467,2458824.961748577,2458828.961748577,True
646821082640500352,646821082640500419,8,2456981.9746557875,175.23619079589844,7.974835634231567,2,0,2456981.9376523034,2456985.9376523034,True
646821082640500352,646821082640500419,8,2457003.597407749,179.4241180419922,6.600238800048828,2,5,2457001.9376523034,2457005.9376523034,True
646821082640500352,646821082640500419,8,2457174.133843731,179.77654266357422,6.202791929244995,2,48,2457173.9376523034,2457177.9376523034,True
646821082640500352,646821082640500419,8,2457328.7488538194,183.01791381835935,6.2754340171813965,1,86,2457325.9376523034,2457329.9376523034,True
646821082640500352,646821082640500419,8,2457377.7301911344,179.3921661376953,7.510338306427002,1,98,2457373.9376523034,2457377.9376523034,True
646821082640500352,646821082640500419,8,2457471.0109139606,176.70399475097656,6.582453489303589,2,122,2457469.9376523034,2457473.9376523034,True
646821082640500352,646821082640500419,8,2457477.727853956,176.12752532958984,6.055978775024414,2,123,2457473.9376523034,2457477.9376523034,True
646821082640500352,646821082640500419,8,2457517.610236857,168.1906280517578,6.240013599395752,1,133,2457513.9376523034,2457517.9376523034,True
646821082640500352,646821082640500419,8,2457556.7895015823,175.58851623535156,6.750921726226807,3,143,2457553.9376523034,2457557.9376523034,True
646821082640500352,646821082640500419,8,2457566.3780925404,182.80176798502603,6.874877134958903,3,146,2457565.9376523034,2457569.9376523034,True
