componentID,SourceID,RFprob_real,RFpred_real,EDSMprob_real,EDSMpred_real,RFprob_synth,RFpred_synth,EDSMprob_synth,EDSMpred_synth,final_pred_real,final_pred_synth,final_pred
4674636224510336321,4674636224510336256,0.976,True,0.7052762508392334,True,0.998,True,0.2608903646469116,False,True,True,True
4674636224510336325,4674636224510336256,0.992,True,0.7505213022232056,True,0.864,True,0.21834193170070648,False,True,True,True
4683151559814721985,4683151559814721920,1.0,True,0.9938408136367798,True,0.998,True,0.6270961761474609,True,True,True,True
4683151559814721987,4683151559814721920,,False,,False,,False,,False,False,False,False
4683151559814721989,4683151559814721920,,False,,False,,False,,False,False,False,False
4721027124050409153,4721027124050409088,1.0,True,0.9696876406669617,True,1.0,True,0.19831325113773346,False,True,True,True
4721027124050409155,4721027124050409088,,False,,False,,False,,False,False,False,False
4721027124050409157,4721027124050409088,,False,,False,,False,,False,False,False,False
4733652133172591557,4733652133172591488,,False,,False,,False,,False,False,False,False
4770993403477832129,4770993403477832064,1.0,True,0.9990590214729309,True,0.992,True,0.5709951519966125,True,True,True,True
4770993403477832131,4770993403477832064,1.0,True,0.9998255372047424,True,0.908,True,0.5552619099617004,True,True,True,True
4778637895508914113,4778637895508914048,1.0,True,0.9876081347465515,True,0.992,True,0.09742129594087601,False,True,True,True
4778637895508914115,4778637895508914048,0.99,True,0.9908587336540222,True,0.984,True,0.5253986120223999,True,True,True,True
4778637895508914117,4778637895508914048,,False,,False,,False,,False,False,False,False
4779903605191703361,4779903605191703296,1.0,True,0.9997764229774475,True,1.0,True,0.8288800120353699,True,True,True,True
4779903605191703363,4779903605191703296,1.0,True,0.9985754489898682,True,0.988,True,0.9037608504295349,True,True,True,True
4779903605191703365,4779903605191703296,,False,,False,,False,,False,False,False,False
4806652936390718913,4806652936390718848,0.032,False,0.17548595368862152,False,0.036,False,0.17800268530845642,False,False,False,False
4807486087029366849,4807486087029366784,1.0,True,0.9956703186035156,True,1.0,True,0.9458088874816895,True,True,True,True
4807486087029366851,4807486087029366784,1.0,True,0.993979811668396,True,0.998,True,0.9814206957817078,True,True,True,True
4813484717527554625,4813484717527554560,1.0,True,0.9994908571243286,True,0.992,True,0.6758748888969421,True,True,True,True
4813484717527554627,4813484717527554560,1.0,True,0.999193012714386,True,0.996,True,0.8237496018409729,True,True,True,True
4821279499055314369,4821279499055314304,0.008,False,0.09636720269918442,False,0.04,False,0.08697152137756348,False,False,False,False
4821279499057524931,4821279499057524864,0.99,True,0.999139666557312,True,1.0,True,0.9906675219535828,True,True,True,True
4821279499057524933,4821279499057524864,1.0,True,0.998276948928833,True,0.998,True,0.7878553867340088,True,True,True,True
4826116113268202177,4826116113268202112,0.11,False,0.9038840532302856,True,0.384,False,0.25492143630981445,False,True,False,True
4826116113268202179,4826116113268202112,0.962,True,0.997112512588501,True,1.0,True,0.9952998161315918,True,True,True,True
4830236636170244545,4830236636170244480,1.0,True,0.9985565543174744,True,0.998,True,0.8888351321220398,True,True,True,True
4830236636170244547,4830236636170244480,1.0,True,0.9829975366592407,True,1.0,True,0.5990602374076843,True,True,True,True
4834883855209175361,4834883855209175296,1.0,True,0.9938296675682068,True,0.998,True,0.2609253525733948,False,True,True,True
4834883855209175363,4834883855209175296,,False,,False,,False,,False,False,False,False
4834883855209175365,4834883855209175296,,False,,False,,False,,False,False,False,False
4842045799074927297,4842045799074927232,1.0,True,0.9982494115829468,True,0.996,True,0.8759993314743042,True,True,True,True
4842045799074927299,4842045799074927232,,False,,False,,False,,False,False,False,False
4845606606136183491,4845606606136183424,0.99,True,0.9937858581542969,True,0.98,True,0.6751765608787537,True,True,True,True
4845606606136183493,4845606606136183424,0.996,True,0.9994457364082336,True,0.944,True,0.8440467119216919,True,True,True,True
4845606606136183495,4845606606136183424,,False,,False,,False,,False,False,False,False
4847636854356849089,4847636854356849024,1.0,True,0.9895069003105164,True,0.998,True,0.9971006512641907,True,True,True,True
4847636854356849091,4847636854356849024,1.0,True,0.9990248680114746,True,0.996,True,0.9765224456787109,True,True,True,True
4847636854356849093,4847636854356849024,,False,,False,,False,,False,False,False,False
4847636854356849095,4847636854356849024,,False,,False,,False,,False,False,False,False
4847636854356849097,4847636854356849024,,False,,False,,False,,False,False,False,False
4855076046954467649,4855076046954467584,1.0,True,0.9998471736907959,True,0.998,True,0.968485414981842,True,True,True,True
4855076046954467651,4855076046954467584,,False,,False,,False,,False,False,False,False
4855076046954467653,4855076046954467584,,False,,False,,False,,False,False,False,False
4877987734675448001,4877987734675447936,1.0,True,0.9997190833091736,True,0.968,True,0.5997769236564636,True,True,True,True
4877987734675448003,4877987734675447936,1.0,True,0.999805748462677,True,0.99,True,0.9723010659217834,True,True,True,True
4883180423151513153,4883180423151513088,0.168,False,0.15537820756435394,False,0.544,False,0.06761351227760315,False,False,False,False
4883180423151513155,4883180423151513088,0.246,False,0.47361689805984497,True,0.848,True,0.22511185705661774,False,True,True,True
4883180423151513157,4883180423151513088,,False,,False,,False,,False,False,False,False
4883180423151513159,4883180423151513088,,False,,False,,False,,False,False,False,False
4890131565725763905,4890131565725763840,1.0,True,0.9990550875663757,True,0.996,True,0.9497159123420715,True,True,True,True
4890131634445241793,4890131634445241728,1.0,True,0.9935838580131531,True,0.996,True,0.6782447099685669,True,True,True,True
4894145268500809793,4894145268500809728,1.0,True,0.9969654679298401,True,0.972,True,0.8523687124252319,True,True,True,True
4894145268500809795,4894145268500809728,1.0,True,0.9915539622306824,True,1.0,True,0.9538715481758118,True,True,True,True
4894145268500809797,4894145268500809728,,False,,False,,False,,False,False,False,False
4915503625466318529,4915503625466318464,1.0,True,0.9987586736679077,True,0.996,True,0.9301259517669678,True,True,True,True
4915503625466318531,4915503625466318464,,False,,False,,False,,False,False,False,False
4954121596274054465,4954121596274054400,1.0,True,0.9994127750396729,True,1.0,True,0.9912886619567871,True,True,True,True
4954121596274054467,4954121596274054400,1.0,True,0.9984617233276367,True,1.0,True,0.9995428323745728,True,True,True,True
4955044292688756289,4955044292688756224,1.0,True,0.9997393488883972,True,0.952,True,0.49397045373916626,True,True,True,True
4955044292688756291,4955044292688756224,1.0,True,0.9998825788497925,True,0.992,True,0.8216989040374756,True,True,True,True
4956574748452174657,4956574748452174592,0.996,True,0.9995216131210327,True,0.92,True,0.6935363411903381,True,True,True,True
4956574748452174659,4956574748452174592,1.0,True,0.9995443224906921,True,0.984,True,0.6570642590522766,True,True,True,True
4956634220861679425,4956634220861679360,1.0,True,0.9985213875770569,True,1.0,True,0.686512291431427,True,True,True,True
4956634220861679427,4956634220861679360,1.0,True,0.998717188835144,True,1.0,True,0.9820669889450073,True,True,True,True
4960819894125715009,4960819894125714944,1.0,True,0.9998300075531006,True,1.0,True,0.9774267673492432,True,True,True,True
4960819894125715011,4960819894125714944,0.748,True,0.9464229941368103,True,0.684,True,0.510205864906311,True,True,True,True
4964421000865877313,4964421000865877248,1.0,True,0.9996933937072754,True,1.0,True,0.9118524193763733,True,True,True,True
4964421000865877315,4964421000865877248,1.0,True,0.9974585175514221,True,1.0,True,0.9908617734909058,True,True,True,True
4971233295737205825,4971233295737205760,1.0,True,0.999178946018219,True,0.982,True,0.6912746429443359,True,True,True,True
4971233295737205827,4971233295737205760,1.0,True,0.9996144771575928,True,0.996,True,0.9721481204032898,True,True,True,True
4997764687409642945,4997764687409642880,0.998,True,0.9584410786628723,True,0.996,True,0.9127407670021057,True,True,True,True
4999447421238072001,4999447421238071936,1.0,True,0.997421383857727,True,0.998,True,0.750881552696228,True,True,True,True
4999447421238072003,4999447421238071936,0.996,True,0.9996261596679688,True,0.974,True,0.6535335779190063,True,True,True,True
5005582829263301057,5005582829263300992,,False,,False,,False,,False,False,False,False
5024429528010102209,5024429528010102144,1.0,True,0.9967296123504639,True,0.998,True,0.6610696911811829,True,True,True,True
5024429528010102211,5024429528010102144,1.0,True,0.9909064769744873,True,0.998,True,0.7466461062431335,True,True,True,True
5026013408869280193,5026013408869280128,1.0,True,0.9992127418518066,True,0.978,True,0.6796628832817078,True,True,True,True
5026013408869280195,5026013408869280128,1.0,True,0.9846535325050354,True,0.968,True,0.7929878830909729,True,True,True,True
5026013408869280197,5026013408869280128,,False,,False,,False,,False,False,False,False
5075630859644356547,5075630859644356480,1.0,True,0.9964689016342163,True,1.0,True,0.9395622611045837,True,True,True,True
5075630859644356549,5075630859644356480,,False,,False,,False,,False,False,False,False
5075630859644356551,5075630859644356480,,False,,False,,False,,False,False,False,False
5075630859644356553,5075630859644356480,,False,,False,,False,,False,False,False,False
5077935264216200897,5077935264216200832,1.0,True,0.9934065341949463,True,0.996,True,0.9268463253974915,True,True,True,True
5077935264216200899,5077935264216200832,1.0,True,0.9960010647773743,True,0.998,True,0.8401288986206055,True,True,True,True
5077935264216200901,5077935264216200832,,False,,False,,False,,False,False,False,False
5082980996090316865,5082980996090316800,1.0,True,0.9958399534225464,True,0.994,True,0.48170050978660583,True,True,True,True
5082980996090316867,5082980996090316800,0.812,True,0.18378499150276184,False,0.968,True,0.11480449140071869,False,True,True,True
5085135764002995649,5085135764002995584,1.0,True,0.9993517994880676,True,1.0,True,0.9787960648536682,True,True,True,True
5085135764002995651,5085135764002995584,1.0,True,0.9989983439445496,True,1.0,True,0.9790334105491638,True,True,True,True
5085135764002995653,5085135764002995584,,False,,False,,False,,False,False,False,False
5085135764002995655,5085135764002995584,,False,,False,,False,,False,False,False,False
5085135764002995657,5085135764002995584,,False,,False,,False,,False,False,False,False
5085135764002995659,5085135764002995584,,False,,False,,False,,False,False,False,False
5087747928752251841,5087747928752251776,1.0,True,0.9991402626037598,True,1.0,True,0.9975473284721375,True,True,True,True
5087747928752251843,5087747928752251776,0.994,True,0.7925368547439575,True,0.996,True,0.5179853439331055,True,True,True,True
5087747928752251845,5087747928752251776,0.282,False,0.15307852625846863,False,0.468,False,0.1671610027551651,False,False,False,False
5087747928752251847,5087747928752251776,,False,,False,,False,,False,False,False,False
5087747928752251849,5087747928752251776,,False,,False,,False,,False,False,False,False
5092819151257833281,5092819151257833216,1.0,True,0.9983254075050354,True,1.0,True,0.9911714196205139,True,True,True,True
5098921578230761537,5098921578230761472,0.812,True,0.7008084654808044,True,0.978,True,0.30651211738586426,False,True,True,True
5098921578230761539,5098921578230761472,1.0,True,0.9924254417419434,True,1.0,True,0.9186292290687561,True,True,True,True
5101261953155127745,5101261953155127680,,False,,False,,False,,False,False,False,False
5119104866505106753,5119104866505106688,0.998,True,0.9992843270301819,True,0.982,True,0.9902920126914978,True,True,True,True
5119104866505106755,5119104866505106688,1.0,True,0.9991125464439392,True,1.0,True,0.9363498091697693,True,True,True,True
5119104866505106757,5119104866505106688,,False,,False,,False,,False,False,False,False
5119328548401928001,5119328548401927936,1.0,True,0.9998512268066406,True,0.948,True,0.5760613083839417,True,True,True,True
5119328548401928003,5119328548401927936,0.994,True,0.9993957281112671,True,0.888,True,0.6061674952507019,True,True,True,True
5124658637176714177,5124658637176714112,0.934,True,0.48490840196609497,True,1.0,True,0.28803855180740356,False,True,True,True
5124658637176714179,5124658637176714112,0.936,True,0.7647647261619568,True,0.934,True,0.2295406460762024,False,True,True,True
5124658637176714181,5124658637176714112,,False,,False,,False,,False,False,False,False
5124658637176714183,5124658637176714112,,False,,False,,False,,False,False,False,False
5124658637176714185,5124658637176714112,,False,,False,,False,,False,False,False,False
5124658637176714187,5124658637176714112,,False,,False,,False,,False,False,False,False
5126705515511054145,5126705515511054080,1.0,True,0.9992520213127136,True,0.994,True,0.7661745548248291,True,True,True,True
5126705515511054147,5126705515511054080,1.0,True,0.9998871088027954,True,0.992,True,0.9646304845809937,True,True,True,True
5126705515511054149,5126705515511054080,1.0,True,0.9999358654022217,True,1.0,True,0.9826409220695496,True,True,True,True
5129319295169295425,5129319295169295360,1.0,True,0.9959210157394409,True,1.0,True,0.891373872756958,True,True,True,True
5129319295169295427,5129319295169295360,0.986,True,0.9909334182739258,True,1.0,True,0.8647393584251404,True,True,True,True
5148785186464567233,5148785186464567168,0.994,True,0.9758104085922241,True,0.986,True,0.22309771180152893,False,True,True,True
5148785186464567235,5148785186464567168,,False,,False,,False,,False,False,False,False
5153686358329651905,5153686358329651840,1.0,True,0.9132608771324158,True,1.0,True,0.8103586435317993,True,True,True,True
5153686358329651907,5153686358329651840,,False,,False,,False,,False,False,False,False
5153828508862119105,5153828508862119040,1.0,True,0.9236085414886475,True,0.998,True,0.7314749956130981,True,True,True,True
5153828508862119107,5153828508862119040,1.0,True,0.9871453046798706,True,0.998,True,0.9216932058334351,True,True,True,True
5153828508862119109,5153828508862119040,0.968,True,0.6288983225822449,True,0.978,True,0.43919306993484497,True,True,True,True
5153828508862119111,5153828508862119040,,False,,False,,False,,False,False,False,False
5174409201871203649,5174409201871203584,0.576,False,0.9986453652381897,True,0.776,True,0.9762170910835266,True,True,True,True
5174409201871203651,5174409201871203584,0.216,False,0.9206135869026184,True,0.806,True,0.26066017150878906,False,True,True,True
5174520832365481409,5174520832365481344,0.838,True,0.844507098197937,True,0.914,True,0.21480685472488403,False,True,True,True
5174520832365481411,5174520832365481344,1.0,True,0.9919735193252563,True,0.974,True,0.6239728331565857,True,True,True,True
5174520832365481413,5174520832365481344,,False,,False,,False,,False,False,False,False
5184007624848901953,5184007624848901888,1.0,True,0.8951245546340942,True,1.0,True,0.9676907062530518,True,True,True,True
5184007624848901955,5184007624848901888,1.0,True,0.9993554949760437,True,1.0,True,0.6380209922790527,True,True,True,True
5261791097486778689,5261791097486778624,0.994,True,0.9971951246261597,True,0.994,True,0.9075649380683899,True,True,True,True
5261791097486778691,5261791097486778624,1.0,True,0.9891852140426636,True,1.0,True,0.13589704036712646,False,True,True,True
5375888625987708097,5375888625987708032,0.478,False,0.8856614828109741,True,0.95,True,0.3252864480018616,False,True,True,True
5375888625987708099,5375888625987708032,0.06,False,0.12478131800889969,False,0.148,False,0.07389771938323975,False,False,False,False
5375888625987708101,5375888625987708032,1.0,True,0.9985954165458679,True,1.0,True,0.8350024223327637,True,True,True,True
5375888625987708103,5375888625987708032,1.0,True,0.9616480469703674,True,1.0,True,0.7484210729598999,True,True,True,True
5475292998353108929,5475292998353108864,1.0,True,0.9932538866996765,True,1.0,True,0.9953331351280212,True,True,True,True
5475292998353108931,5475292998353108864,,False,,False,,False,,False,False,False,False
5566802941656378561,5566802941656378496,0.996,True,0.9986847043037415,True,0.972,True,0.06973736733198166,False,True,True,True
5571267199383508161,5571267199383508096,1.0,True,0.9800289869308472,True,1.0,True,0.1058083102107048,False,True,True,True
5571267199383508163,5571267199383508096,1.0,True,0.982646644115448,True,0.998,True,0.29954737424850464,False,True,True,True
5585883698943303361,5585883698943303296,0.37,False,0.25824859738349915,False,0.542,False,0.09130366146564484,False,False,False,False
5585883698943303363,5585883698943303296,0.862,True,0.4837830662727356,True,0.908,True,0.459715336561203,True,True,True,True
5585883698943303367,5585883698943303296,,False,,False,,False,,False,False,False,False
5585883698943303369,5585883698943303296,,False,,False,,False,,False,False,False,False
5585883698943303373,5585883698943303296,,False,,False,,False,,False,False,False,False
5641500188236488769,5641500188236488704,0.668,False,0.2686569094657898,False,0.95,True,0.4291916489601135,True,False,True,True
5641500188236488771,5641500188236488704,,False,,False,,False,,False,False,False,False
5641500188236488773,5641500188236488704,,False,,False,,False,,False,False,False,False
5641500188236488775,5641500188236488704,,False,,False,,False,,False,False,False,False
5643847512428416449,5643847512428416384,1.0,True,0.999309778213501,True,1.0,True,0.9682497382164001,True,True,True,True
5643847512428416451,5643847512428416384,1.0,True,0.9949072003364563,True,0.998,True,0.6755750775337219,True,True,True,True
5666444778469974721,5666444778469974656,0.088,False,0.03672798350453377,False,0.084,False,0.09372211992740631,False,False,False,False
5666444778469974723,5666444778469974656,1.0,True,0.9995187520980835,True,0.954,True,0.9564681053161621,True,True,True,True
5666444778469974725,5666444778469974656,,False,,False,,False,,False,False,False,False
5668105247186154689,5668105247186154624,0.458,False,0.7960445284843445,True,0.742,True,0.26342034339904785,False,True,True,True
5668105247186154691,5668105247186154624,0.922,True,0.9988085031509399,True,0.968,True,0.950092077255249,True,True,True,True
5672017928032611905,5672017928032611840,0.996,True,0.9942917823791504,True,0.992,True,0.859085738658905,True,True,True,True
5672017928032611907,5672017928032611840,0.8,True,0.3637918531894684,False,0.924,True,0.4338241517543793,True,True,True,True
5687124801186026945,5687124801186026880,0.998,True,0.9999228715896606,True,0.994,True,0.9916547536849976,True,True,True,True
5687124801186026947,5687124801186026880,,False,,False,,False,,False,False,False,False
5691734916002651201,5691734916002651136,0.902,True,0.9949485063552856,True,0.854,True,0.41576552391052246,True,True,True,True
5691734916002651203,5691734916002651136,,False,,False,,False,,False,False,False,False
5691734916002651205,5691734916002651136,,False,,False,,False,,False,False,False,False
5691734916002651207,5691734916002651136,,False,,False,,False,,False,False,False,False
5694395291770945345,5694395291770945280,0.128,False,0.9653928279876709,True,0.284,False,0.7337995171546936,True,True,True,True
5694395291770945347,5694395291770945280,0.024,False,0.2694016396999359,False,0.008,False,0.0721680298447609,False,False,False,False
5694395291770945349,5694395291770945280,1.0,True,0.9989012479782104,True,0.952,True,0.9596230387687683,True,True,True,True
5694395291770945351,5694395291770945280,0.98,True,0.929787278175354,True,0.752,True,0.5347378253936768,True,True,True,True
5742645229241022657,5742645229241022592,,False,,False,,False,,False,False,False,False
6040970427810922561,6040970427810922496,0.994,True,0.9889360070228577,True,0.99,True,0.8648388981819153,True,True,True,True
6040970427810922563,6040970427810922496,0.984,True,0.7017589807510376,True,0.998,True,0.5031908750534058,True,True,True,True
6157733885457412161,6157733885457412096,1.0,True,0.9939957857131958,True,0.948,True,0.7367829084396362,True,True,True,True
6157733885457412163,6157733885457412096,1.0,True,0.9577742218971252,True,1.0,True,0.4886287748813629,True,True,True,True
6159550763996867009,6159550763996866944,1.0,True,0.9991520643234253,True,0.986,True,0.9604663848876953,True,True,True,True
6159550763996867011,6159550763996866944,0.998,True,0.9991445541381836,True,0.996,True,0.9147523045539856,True,True,True,True
6188399539633943361,6188399539633943296,1.0,True,0.9980596899986267,True,0.974,True,0.6862457990646362,True,True,True,True
6188399539633943363,6188399539633943296,0.964,True,0.6682494282722473,True,0.826,True,0.08786115050315857,False,True,True,True
6209097506725007169,6209097506725007104,0.914,True,0.860262930393219,True,0.992,True,0.7495899796485901,True,True,True,True
6209097506725007171,6209097506725007104,0.998,True,0.9911808967590332,True,0.996,True,0.7902203798294067,True,True,True,True
6209097506725007173,6209097506725007104,,False,,False,,False,,False,False,False,False
6209097506725007175,6209097506725007104,,False,,False,,False,,False,False,False,False
6242307087212539841,6242307087212539776,0.986,True,0.9941520094871521,True,1.0,True,0.9358078837394714,True,True,True,True
6242307087212539843,6242307087212539776,,False,,False,,False,,False,False,False,False
6242307087212539845,6242307087212539776,,False,,False,,False,,False,False,False,False
6242307087212539847,6242307087212539776,,False,,False,,False,,False,False,False,False
6263999077242600897,6263999077242600832,0.998,True,0.7694057822227478,True,1.0,True,0.8782604336738586,True,True,True,True
6263999077242600899,6263999077242600832,1.0,True,0.9781726598739624,True,1.0,True,0.8701832294464111,True,True,True,True
6266132198513062593,6266132198513062528,1.0,True,0.9930230379104614,True,1.0,True,0.9056782126426697,True,True,True,True
6266132198513062595,6266132198513062528,0.948,True,0.9753050208091736,True,0.952,True,0.7799257040023804,True,True,True,True
6266132198513062597,6266132198513062528,,False,,False,,False,,False,False,False,False
6266163981271389761,6266163981271389696,0.144,False,0.1661863625049591,False,0.146,False,0.18052461743354797,False,False,False,False
6266163981271389763,6266163981271389696,,False,,False,,False,,False,False,False,False
6274540816767050945,6274540816767050880,0.488,False,0.2434372752904892,False,0.524,False,0.33890387415885925,False,False,False,False
6274540816767050947,6274540816767050880,,False,,False,,False,,False,False,False,False
6274540816767050949,6274540816767050880,,False,,False,,False,,False,False,False,False
6287286424274418241,6287286424274418176,0.992,True,0.9988310933113098,True,0.932,True,0.2871304154396057,False,True,True,True
6287286424274418243,6287286424274418176,,False,,False,,False,,False,False,False,False
6322979148692489025,6322979148692488960,0.072,False,0.12789605557918549,False,0.13,False,0.04453122615814209,False,False,False,False
6322979148692489027,6322979148692488960,,False,,False,,False,,False,False,False,False
6395090511426766145,6395090511426766080,1.0,True,0.9976663589477539,True,1.0,True,0.8341783881187439,True,True,True,True
6395090511426766147,6395090511426766080,,False,,False,,False,,False,False,False,False
6395090511426766149,6395090511426766080,,False,,False,,False,,False,False,False,False
6411021202258686657,6411021202258686592,1.0,True,0.9563689827919006,True,1.0,True,0.6823704838752747,True,True,True,True
6411021202258686659,6411021202258686592,,False,,False,,False,,False,False,False,False
6412034913323287361,6412034913323287296,1.0,True,0.994264543056488,True,1.0,True,0.8763437867164612,True,True,True,True
6412034913323287363,6412034913323287296,,False,,False,,False,,False,False,False,False
6484621514187585729,6484621514187585664,0.184,False,0.3513142168521881,False,0.698,True,0.4812011420726776,True,False,True,True
6484621514187585731,6484621514187585664,,False,,False,,False,,False,False,False,False
6484621514187585733,6484621514187585664,,False,,False,,False,,False,False,False,False
6484621514187585735,6484621514187585664,,False,,False,,False,,False,False,False,False
6484621514187585737,6484621514187585664,,False,,False,,False,,False,False,False,False
6484621514187585739,6484621514187585664,,False,,False,,False,,False,False,False,False
6501210979989061185,6501210979989061120,1.0,True,0.9975714087486267,True,0.994,True,0.9672165513038635,True,True,True,True
6501210979989061187,6501210979989061120,,False,,False,,False,,False,False,False,False
6511169561743297345,6511169561743297280,1.0,True,0.9965193271636963,True,0.906,True,0.987808346748352,True,True,True,True
6511169561743297347,6511169561743297280,1.0,True,0.9999499320983887,True,0.996,True,0.9975100755691528,True,True,True,True
6515130586742238529,6515130586742238464,1.0,True,0.9997523427009583,True,0.984,True,0.7183824777603149,True,True,True,True
6515130586742238531,6515130586742238464,0.85,True,0.2402268946170807,False,0.568,False,0.5026333928108215,True,True,True,True
6521792463269705153,6521792463269705088,1.0,True,0.9995740056037903,True,0.99,True,0.9438201189041138,True,True,True,True
6521792463269705155,6521792463269705088,1.0,True,0.9996645450592041,True,1.0,True,0.9885591864585876,True,True,True,True
6530763065108738241,6530763065108738176,0.982,True,0.9993558526039124,True,1.0,True,0.9962325692176819,True,True,True,True
6530763065108738243,6530763065108738176,,False,,False,,False,,False,False,False,False
6530763065108738245,6530763065108738176,,False,,False,,False,,False,False,False,False
6530870885967224001,6530870885967223936,1.0,True,0.9873813390731812,True,0.966,True,0.42626824975013733,True,True,True,True
6530870885967224003,6530870885967223936,1.0,True,0.9864917397499084,True,0.978,True,0.6236482858657837,True,True,True,True
6564118781857227201,6564118781857227136,1.0,True,0.9961087107658386,True,0.942,True,0.7779423594474792,True,True,True,True
6564118781857227203,6564118781857227136,,False,,False,,False,,False,False,False,False
6571297111022201793,6571297111022201728,1.0,True,0.999811589717865,True,0.996,True,0.8972124457359314,True,True,True,True
6571297111022201795,6571297111022201728,0.998,True,0.9996044039726257,True,0.984,True,0.8118210434913635,True,True,True,True
6574990099996993345,6574990099996993280,0.716,False,0.3007534146308899,False,0.834,True,0.48028862476348877,True,False,True,True
6574990099996993347,6574990099996993280,,False,,False,,False,,False,False,False,False
6578083228069136193,6578083228069136128,1.0,True,0.9848341941833496,True,0.964,True,0.7900174856185913,True,True,True,True
6578083228069136195,6578083228069136128,,False,,False,,False,,False,False,False,False
6599991856246460353,6599991856246460288,0.064,False,0.09681331366300583,False,0.1,False,0.14417606592178345,False,False,False,False
6599991856246460355,6599991856246460288,,False,,False,,False,,False,False,False,False
6599991856246460357,6599991856246460288,,False,,False,,False,,False,False,False,False
6599991856246460359,6599991856246460288,,False,,False,,False,,False,False,False,False
6605186571945821121,6605186571945821056,1.0,True,0.999765932559967,True,0.962,True,0.9164584279060364,True,True,True,True
6605186571945821123,6605186571945821056,1.0,True,0.9459071159362793,True,1.0,True,0.6662570238113403,True,True,True,True
6619041414888454465,6619041414888454400,0.912,True,0.9902319312095642,True,0.81,True,0.5897715091705322,True,True,True,True
6619041414888454467,6619041414888454400,1.0,True,0.9578155279159546,True,1.0,True,0.5790227055549622,True,True,True,True
6674418764698005441,6674418764698005376,0.922,True,0.9900377988815308,True,0.972,True,0.7806413769721985,True,True,True,True
6674418764698005443,6674418764698005376,1.0,True,0.9975249171257019,True,1.0,True,0.7255619764328003,True,True,True,True
6674418764698005445,6674418764698005376,0.946,True,0.9990999698638916,True,0.984,True,0.9256452322006226,True,True,True,True
6674418764698005447,6674418764698005376,1.0,True,0.9963388442993164,True,0.998,True,0.9838600158691406,True,True,True,True
6675746940387128257,6675746940387128192,0.002,False,0.09779257327318192,False,0.008,False,0.003943492192775011,False,False,False,False
6675746940387128259,6675746940387128192,0.226,False,0.2573884129524231,False,0.91,True,0.179996520280838,False,False,True,True
6680426255713853891,6680426255713853824,1.0,True,0.9990936517715454,True,1.0,True,0.3922671675682068,True,True,True,True
6680426255713853893,6680426255713853824,1.0,True,0.9992270469665527,True,0.996,True,0.37326663732528687,False,True,True,True
6681326549578891841,6681326549578891776,0.944,True,0.5759268999099731,True,0.98,True,0.4205492436885834,True,True,True,True
6681326549578891843,6681326549578891776,0.988,True,0.5010392069816589,True,1.0,True,0.7178738117218018,True,True,True,True
6681326549578891845,6681326549578891776,0.904,True,0.40967556834220886,False,0.776,True,0.7396395802497864,True,True,True,True
6681326549578891847,6681326549578891776,0.388,False,0.16973629593849182,False,0.742,True,0.24710185825824738,False,False,True,True
6681326549578891849,6681326549578891776,,False,,False,,False,,False,False,False,False
6681326549578891851,6681326549578891776,,False,,False,,False,,False,False,False,False
6733997962623251905,6733997962623251840,0.054,False,0.25011399388313293,False,0.054,False,0.06200150400400162,False,False,False,False
6733997962623251907,6733997962623251840,0.156,False,0.5990726351737976,True,0.96,True,0.46789267659187317,True,True,True,True
6752010028962613953,6752010028962613888,1.0,True,0.9971121549606323,True,1.0,True,0.8107502460479736,True,True,True,True
6752010028962613955,6752010028962613888,,False,,False,,False,,False,False,False,False
6775750615307601729,6775750615307601664,,False,,False,,False,,False,False,False,False
6775750615307601731,6775750615307601664,,False,,False,,False,,False,False,False,False
6775750615307601733,6775750615307601664,,False,,False,,False,,False,False,False,False
6810217556059370305,6810217556059370240,0.902,True,0.9990333318710327,True,0.93,True,0.683634340763092,True,True,True,True
6810217556059370307,6810217556059370240,0.956,True,0.9884184002876282,True,0.998,True,0.6333258152008057,True,True,True,True
6835936404343298241,6835936404343298176,1.0,True,0.9975175857543945,True,0.922,True,0.9942079782485962,True,True,True,True
6835936404343298243,6835936404343298176,0.992,True,0.948127031326294,True,1.0,True,0.6426246762275696,True,True,True,True
6843364189503761857,6843364189503761792,1.0,True,0.9843924045562744,True,1.0,True,0.9584235548973083,True,True,True,True
6843364189503761859,6843364189503761792,0.282,False,0.264628142118454,False,0.508,False,0.13033072650432587,False,False,False,False
6884039075985949121,6884039075985949056,0.316,False,0.176194429397583,False,0.23,False,0.19901636242866516,False,False,False,False
6884039075985949123,6884039075985949056,,False,,False,,False,,False,False,False,False
6884039075985949125,6884039075985949056,,False,,False,,False,,False,False,False,False
6884039075985949127,6884039075985949056,,False,,False,,False,,False,False,False,False
6896655868835640257,6896655868835640192,0.788,True,0.5814705491065979,True,0.994,True,0.1048884391784668,False,True,True,True
6896655868835640259,6896655868835640192,,False,,False,,False,,False,False,False,False
6896655868835640261,6896655868835640192,,False,,False,,False,,False,False,False,False
6897592820245635393,6897592820245635328,1.0,True,0.9974408149719238,True,1.0,True,0.5109484195709229,True,True,True,True
6897592820245635395,6897592820245635328,,False,,False,,False,,False,False,False,False
6914637621299597889,6914637621299597824,0.958,True,0.9018552899360657,True,0.954,True,0.5649471282958984,True,True,True,True
6914637621299597891,6914637621299597824,1.0,True,0.9995991587638855,True,1.0,True,0.7810303568840027,True,True,True,True
