source_id,comp_A_reference,comp_B,sample,valid,cost,loo_score,bic_like,K,df_eff,n_overlap,error,delay_A reference,delay_B,pair_delay_B_minus_A reference
1783913498162557696,1783913498162557761,1783913498162557763,0,True,0.03720310403237982,0.03720310403237982,0.5637986872702272,5,8.137560704504427,64,,0.0,123.87377992458225,123.87377992458225
1783913498162557696,1783913498162557761,1783913498162557763,1,True,0.041486702855222386,0.041486702855222386,0.5799933614461434,5,8.101983618640531,62,,0.0,196.63034901681945,196.63034901681945
1783913498162557696,1783913498162557761,1783913498162557763,2,True,0.036976324745908874,0.036976324745908874,0.5709024185864726,5,8.260670391385219,64,,0.0,130.9543268295834,130.9543268295834
1783913498162557696,1783913498162557761,1783913498162557763,3,True,0.06283413812408717,0.06283413812408717,0.604101801705169,5,8.31414883306936,63,,0.0,162.73309480167245,162.73309480167245
1783913498162557696,1783913498162557761,1783913498162557763,4,True,0.055585942344651626,0.055585942344651626,0.5811926045178536,5,8.195644695662319,64,,0.0,110.02359270689554,110.02359270689554
1783913498162557696,1783913498162557761,1783913498162557763,5,True,0.03717690289405989,0.03717690289405989,0.5755774945231653,5,8.070146338285149,61,,0.0,239.7284615787639,239.7284615787639
1783913498162557696,1783913498162557761,1783913498162557763,6,True,0.03551824288820571,0.03551824288820571,0.5800163565332883,5,8.333511550019749,63,,0.0,177.4871532958837,177.4871532958837
1783913498162557696,1783913498162557761,1783913498162557763,7,True,0.04084465369181345,0.04084465369181345,0.5849215126861272,5,8.364924669183132,63,,0.0,172.7383937469398,172.7383937469398
1783913498162557696,1783913498162557761,1783913498162557763,8,True,0.03761065680924464,0.03761065680924464,0.5710408476497257,5,8.181439914736519,63,,0.0,155.40792994996954,155.40792994996954
1783913498162557696,1783913498162557761,1783913498162557763,9,True,0.05258841040981723,0.05258841040981723,0.5829411784859332,5,8.017749670422821,62,,0.0,212.41185266920132,212.41185266920132
1783913498162557696,1783913498162557761,1783913498162557763,10,True,0.04249585560002256,0.04249585560002256,0.57280148252402,5,8.149719299398365,64,,0.0,121.55388471177946,121.55388471177946
1783913498162557696,1783913498162557761,1783913498162557763,11,True,0.05538011019238969,0.05538011019238969,0.5961658651526689,5,8.282504092911765,62,,0.0,185.2385880325023,185.2385880325023
1783913498162557696,1783913498162557761,1783913498162557763,12,True,0.06955740097126978,0.06955740097126978,0.5905691530274608,5,8.079056883377746,63,,0.0,182.24737122800272,182.24737122800272
