source_id,comp_A_reference,comp_B,sample,valid,cost,loo_score,bic_like,K,df_eff,n_overlap,error,delay_A reference,delay_B,pair_delay_B_minus_A reference
1537658249711963904,1537658249711963969,1537658249711963971,0,True,0.059944031110351834,0.059944031110351834,0.5254166671119787,5,8.328448800357087,76,,0.0,-137.79959884373545,-137.79959884373545
1537658249711963904,1537658249711963969,1537658249711963971,1,True,0.04647921607181049,0.04647921607181049,0.5085192527594554,5,8.183110598894661,76,,0.0,-147.80762299502436,-147.80762299502436
1537658249711963904,1537658249711963969,1537658249711963971,2,True,0.04501010529647074,0.04501010529647074,0.5175128321798288,5,8.347813806359863,76,,0.0,-147.80762299502436,-147.80762299502436
1537658249711963904,1537658249711963969,1537658249711963971,3,True,0.07095721228141295,0.07095721228141295,0.537230798846333,5,8.264097925588468,75,,0.0,-167.1360507893862,-167.1360507893862
1537658249711963904,1537658249711963969,1537658249711963971,4,True,0.06652655931310114,0.06652655931310114,0.5363423725370684,5,8.35195294847598,76,,0.0,-112.16122610278535,-112.16122610278535
1537658249711963904,1537658249711963969,1537658249711963971,5,True,0.053047065275651104,0.053047065275651104,0.5196049017037742,5,8.244920304732561,76,,0.0,-136.12209457402236,-136.12209457402236
1537658249711963904,1537658249711963969,1537658249711963971,6,True,0.057894094165907004,0.057894094165907004,0.5438751949357143,5,8.53159293488757,74,,0.0,-199.54290516835746,-199.54290516835746
1537658249711963904,1537658249711963969,1537658249711963971,7,True,0.05500363286574434,0.05500363286574434,0.5183970348526281,5,8.26204168228513,76,,0.0,-147.16743543856697,-147.16743543856697
1537658249711963904,1537658249711963969,1537658249711963971,8,True,0.04769913472933,0.04769913472933,0.5089635928399358,5,8.173820904756159,76,,0.0,-147.80762299502436,-147.80762299502436
1537658249711963904,1537658249711963969,1537658249711963971,9,True,0.04254640642204574,0.04254640642204574,0.5043720183566291,5,8.313796609802669,78,,0.0,-56.72069216783025,-56.72069216783025
1537658249711963904,1537658249711963969,1537658249711963971,10,True,0.053139928278818374,0.053139928278818374,0.5126314502938903,5,8.141832594053682,76,,0.0,-147.16743543856697,-147.16743543856697
1537658249711963904,1537658249711963969,1537658249711963971,11,True,0.056375549105630585,0.056375549105630585,0.526322488762241,5,8.266754543002378,75,,0.0,-165.35148264414715,-165.35148264414715
1537658249711963904,1537658249711963969,1537658249711963971,12,True,0.07512660178414814,0.07512660178414814,0.5582846871472686,5,8.453956787396653,73,,0.0,-201.82811241856635,-201.82811241856635
1537658249711963904,1537658249711963969,1537658249711963971,13,True,0.04300140087021185,0.04300140087021185,0.5070061242823689,5,8.227821015727184,76,,0.0,-99.06552985768303,-99.06552985768303
1537658249711963904,1537658249711963969,1537658249711963971,14,True,0.058026223945524646,0.058026223945524646,0.5251798442544175,5,8.317388932993499,76,,0.0,-147.16743543856697,-147.16743543856697
1537658249711963904,1537658249711963969,1537658249711963971,15,True,0.0799542586828974,0.0799542586828974,0.5441618895865693,5,8.57728226541025,78,,0.0,-79.28238175375503,-79.28238175375503
1537658249711963904,1537658249711963969,1537658249711963971,16,True,0.06136744136731725,0.06136744136731725,0.5281571951018317,5,8.534239330042544,78,,0.0,-79.2653135921042,-79.2653135921042
1537658249711963904,1537658249711963969,1537658249711963971,17,True,0.04408364452607109,0.04408364452607109,0.5234840391681533,5,8.558956398706648,76,,0.0,-93.531972549358,-93.531972549358
1537658249711963904,1537658249711963969,1537658249711963971,18,True,0.07709446353187055,0.07709446353187055,0.5357850979956489,5,8.239403239202577,76,,0.0,-147.1596519297571,-147.1596519297571
1537658249711963904,1537658249711963969,1537658249711963971,19,True,0.040829001022303184,0.040829001022303184,0.5085925617072224,5,8.261928551620937,76,,0.0,-149.73333940341098,-149.73333940341098
1537658249711963904,1537658249711963969,1537658249711963971,20,True,0.05496741767960417,0.05496741767960417,0.5094523942076978,5,8.119310193287284,76,,0.0,-147.15295512862414,-147.15295512862414
1537658249711963904,1537658249711963969,1537658249711963971,21,True,0.0754940321097919,0.0754940321097919,0.5320687369634572,5,8.155548462309028,76,,0.0,-149.74385608184443,-149.74385608184443
1537658249711963904,1537658249711963969,1537658249711963971,22,True,0.05101298440366334,0.05101298440366334,0.5248085868949904,5,8.296908461804769,75,,0.0,-167.1359077526015,-167.1359077526015
1537658249711963904,1537658249711963969,1537658249711963971,23,True,0.05872699153754179,0.05872699153754179,0.5178235637235813,5,8.129603171034875,76,,0.0,-131.5789473684211,-131.5789473684211
1537658249711963904,1537658249711963969,1537658249711963971,24,True,0.06304755759489153,0.06304755759489153,0.5293818838465963,5,8.284005136922179,76,,0.0,-149.74854976949337,-149.74854976949337
1537658249711963904,1537658249711963969,1537658249711963971,25,True,0.0548245061607485,0.0548245061607485,0.5166928603563647,5,8.190584493955937,76,,0.0,-147.16743543856697,-147.16743543856697
1537658249711963904,1537658249711963969,1537658249711963971,26,True,0.07705640031872227,0.07705640031872227,0.5438072113092196,5,8.190587647116523,74,,0.0,-186.8408943608284,-186.8408943608284
1537658249711963904,1537658249711963969,1537658249711963971,27,True,0.05211901397109415,0.05211901397109415,0.5215334129591372,5,8.511058343750094,78,,0.0,-81.46611998869754,-81.46611998869754
1537658249711963904,1537658249711963969,1537658249711963971,28,True,0.07805160027372794,0.07805160027372794,0.5371016445653768,5,8.240286530801045,76,,0.0,-149.74855850065458,-149.74855850065458
1537658249711963904,1537658249711963969,1537658249711963971,29,True,0.07247841163357524,0.07247841163357524,0.5325975291489183,5,8.385605611617871,78,,0.0,-89.00723998729896,-89.00723998729896
1537658249711963904,1537658249711963969,1537658249711963971,30,True,0.049348290614091676,0.049348290614091676,0.5222506982720475,5,8.335169151218732,76,,0.0,-131.5789473684211,-131.5789473684211
1537658249711963904,1537658249711963969,1537658249711963971,31,True,0.09393468831777375,0.09393468831777375,0.5302735326824994,5,8.164070935456367,78,,0.0,-56.033524822632934,-56.033524822632934
1537658249711963904,1537658249711963969,1537658249711963971,32,True,0.04181669740389746,0.04181669740389746,0.508796420323356,5,8.245906921376502,76,,0.0,-145.64663907270486,-145.64663907270486
1537658249711963904,1537658249711963969,1537658249711963971,33,True,0.030862679751622185,0.030862679751622185,0.4804496437806239,5,7.921263710315008,76,,0.0,-145.64663907270486,-145.64663907270486
1537658249711963904,1537658249711963969,1537658249711963971,34,True,0.08270875818838627,0.08270875818838627,0.5521799778666882,5,8.290491406991286,74,,0.0,-188.40517076309223,-188.40517076309223
1537658249711963904,1537658249711963969,1537658249711963971,35,True,0.040999120182919895,0.040999120182919895,0.5118280423575271,5,8.296865765571997,76,,0.0,-149.74950620843006,-149.74950620843006
1537658249711963904,1537658249711963969,1537658249711963971,36,True,0.051779729015598325,0.051779729015598325,0.5204872438018083,5,8.305600544108517,76,,0.0,-147.80762299502436,-147.80762299502436
1537658249711963904,1537658249711963969,1537658249711963971,37,True,0.057035481277461275,0.057035481277461275,0.514780810406001,5,8.343871721615237,78,,0.0,-81.46803236933583,-81.46803236933583
1537658249711963904,1537658249711963969,1537658249711963971,38,True,0.050871230410673755,0.050871230410673755,0.5144625370824906,5,8.42566294799121,78,,0.0,-68.7556109651179,-68.7556109651179
1537658249711963904,1537658249711963969,1537658249711963971,39,True,0.0604641654845282,0.0604641654845282,0.5277604190705892,5,8.363487287777726,76,,0.0,101.45326967376202,101.45326967376202
1537658249711963904,1537658249711963969,1537658249711963971,40,True,0.055260097496006286,0.055260097496006286,0.5092998099899555,5,8.28316557055446,78,,0.0,60.68959476181836,60.68959476181836
1537658249711963904,1537658249711963969,1537658249711963971,41,True,0.049577334122548784,0.049577334122548784,0.5100827736433342,5,8.16479165554232,76,,0.0,-149.7319393804273,-149.7319393804273
1537658249711963904,1537658249711963969,1537658249711963971,42,True,0.0581250209606033,0.0581250209606033,0.4929774461039222,5,8.181025193508905,82,,0.0,-20.985001804317328,-20.985001804317328
1537658249711963904,1537658249711963969,1537658249711963971,43,True,0.05309539244891305,0.05309539244891305,0.5220357315356942,5,8.475059721960866,78,,0.0,-56.390977443609074,-56.390977443609074
1537658249711963904,1537658249711963969,1537658249711963971,44,True,0.041312660512944265,0.041312660512944265,0.5126789883703832,5,8.282996990122694,75,,0.0,-181.11077414803097,-181.11077414803097
1537658249711963904,1537658249711963969,1537658249711963971,45,True,0.055361107349277155,0.055361107349277155,0.5035312307420954,5,8.07718845833287,76,,0.0,-147.80762299502436,-147.80762299502436
1537658249711963904,1537658249711963969,1537658249711963971,46,True,0.0463937581952814,0.0463937581952814,0.5210261834887083,5,8.4048583866999,76,,0.0,-149.74935836921523,-149.74935836921523
1537658249711963904,1537658249711963969,1537658249711963971,47,True,0.062331727739952096,0.062331727739952096,0.526920745969173,5,8.282166634012949,76,,0.0,-146.4074522854477,-146.4074522854477
1537658249711963904,1537658249711963969,1537658249711963971,48,True,0.04836926561531772,0.04836926561531772,0.5141172613984396,5,8.300647230189483,76,,0.0,-149.76618101290242,-149.76618101290242
1537658249711963904,1537658249711963969,1537658249711963971,49,True,0.02788551978612415,0.02788551978612415,0.4959884242506569,5,8.231090925574374,76,,0.0,-147.16743543856697,-147.16743543856697
1537658249711963904,1537658249711963969,1537658249711963971,50,True,0.06807030104843399,0.06807030104843399,0.5241444458084153,5,8.190685206309817,76,,0.0,-149.74123823604486,-149.74123823604486
1537658249711963904,1537658249711963969,1537658249711963971,51,True,0.08052365692596586,0.08052365692596586,0.5430629282203315,5,8.313041040077255,76,,0.0,-147.80327512967236,-147.80327512967236
1537658249711963904,1537658249711963969,1537658249711963971,52,True,0.055553697268073805,0.055553697268073805,0.5258017098643674,5,8.342649614372064,76,,0.0,-131.5789473684211,-131.5789473684211
1537658249711963904,1537658249711963969,1537658249711963971,53,True,0.0713952720879498,0.0713952720879498,0.5371261115220438,5,8.386523687838974,76,,0.0,-147.7924571643157,-147.7924571643157
1537658249711963904,1537658249711963969,1537658249711963971,54,True,0.05373894976233001,0.05373894976233001,0.5181444387617004,5,8.230978860368635,76,,0.0,-147.16743543856697,-147.16743543856697
