source_id,comp_A_reference,comp_B,sample,valid,cost,loo_score,bic_like,K,df_eff,n_overlap,error,delay_A reference,delay_B,pair_delay_B_minus_A reference
1599341745383363328,1599341745383363393,1599341745383363397,0,True,0.11087791502075349,0.11087791502075349,0.5924424512954776,8,10.698304039040867,100,,0.0,136.52576303495445,136.52576303495445
1599341745383363328,1599341745383363393,1599341745383363397,1,True,0.14588324264625294,0.14588324264625294,0.6297735879904643,8,10.6923728267251,96,,0.0,214.28571428571422,214.28571428571422
1599341745383363328,1599341745383363393,1599341745383363397,2,True,0.12804207521372163,0.12804207521372163,0.6193023562451572,8,10.866357062012824,97,,0.0,185.9291515161842,185.9291515161842
1599341745383363328,1599341745383363393,1599341745383363397,3,True,0.07160171106500464,0.07160171106500464,0.5800129437610801,8,10.872531497316984,98,,0.0,158.3717694327725,158.3717694327725
1599341745383363328,1599341745383363393,1599341745383363397,4,True,0.12883759805789982,0.12883759805789982,0.6171601159621387,8,10.666186355984635,98,,0.0,155.17946149603037,155.17946149603037
1599341745383363328,1599341745383363393,1599341745383363397,5,True,0.08989087629913235,0.08989087629913235,0.5758909968650746,8,10.510217574921164,98,,0.0,164.1604010025062,164.1604010025062
1599341745383363328,1599341745383363393,1599341745383363397,6,True,0.13372826886331346,0.13372826886331346,0.6171213142659145,8,10.746481778355696,98,,0.0,154.01462034777182,154.01462034777182
1599341745383363328,1599341745383363393,1599341745383363397,7,True,0.12160410232940407,0.12160410232940407,0.6101606974616307,8,10.639475304063057,98,,0.0,153.99169581665288,153.99169581665288
1599341745383363328,1599341745383363393,1599341745383363397,8,True,0.14832766062435385,0.14832766062435385,0.6239799964090582,8,10.301608307247607,95,,0.0,-222.68607292973704,-222.68607292973704
1599341745383363328,1599341745383363393,1599341745383363397,9,True,0.15533617624137389,0.15533617624137389,0.6444788420461965,8,10.012163842849265,90,,0.0,-325.0930557019705,-325.0930557019705
1599341745383363328,1599341745383363393,1599341745383363397,10,True,0.10331401545780718,0.10331401545780718,0.6087164121857289,8,10.746227692607738,97,,0.0,183.8496775563288,183.8496775563288
