source_id,comp_A_reference,comp_B,sample,valid,cost,loo_score,bic_like,K,df_eff,n_overlap,error,delay_A reference,delay_B,pair_delay_B_minus_A reference
2216740923364878464,2216740923364878533,2216740923364878535,0,True,0.14053797232497606,0.14053797232497606,0.7652161333903496,14,14.007209429913303,100,,0.0,-31.355538048149374,-31.355538048149374
2216740923364878464,2216740923364878533,2216740923364878535,1,True,0.11147892600049877,0.11147892600049877,0.7397449784155992,14,13.798352871913412,101,,0.0,-19.229121898439264,-19.229121898439264
2216740923364878464,2216740923364878533,2216740923364878535,2,True,0.14013708755623283,0.14013708755623283,0.7581672810830784,14,14.149500724908691,101,,0.0,-0.0053673297754840525,-0.0053673297754840525
2216740923364878464,2216740923364878533,2216740923364878535,3,True,0.11303080672383681,0.11303080672383681,0.772287341316379,14,15.07536057712927,101,,0.0,19.22294140744787,19.22294140744787
2216740923364878464,2216740923364878533,2216740923364878535,4,True,0.10384667366918386,0.10384667366918386,0.761906940907951,14,14.590600399915722,100,,0.0,36.34085213032574,36.34085213032574
2216740923364878464,2216740923364878533,2216740923364878535,5,True,0.12510773418794208,0.12510773418794208,0.750805686760887,14,14.143396930733008,100,,0.0,59.1351170816303,59.1351170816303
2216740923364878464,2216740923364878533,2216740923364878535,6,True,0.1368723900110668,0.1368723900110668,0.7586573365583057,14,14.048117339253665,100,,0.0,58.89724310776944,58.89724310776944
2216740923364878464,2216740923364878533,2216740923364878535,7,True,0.0978429623971579,0.0978429623971579,0.7377530098348902,14,14.28495700491963,100,,0.0,40.0693334713666,40.0693334713666
2216740923364878464,2216740923364878533,2216740923364878535,8,True,0.16959132781911157,0.16959132781911157,0.7657334069225437,14,14.179565864870538,100,,0.0,-58.7339742166605,-58.7339742166605
2216740923364878464,2216740923364878533,2216740923364878535,9,True,0.16399237588226426,0.16399237588226426,0.8032528438722426,14,14.714651168414088,100,,0.0,38.84711779448617,38.84711779448617
2216740923364878464,2216740923364878533,2216740923364878535,10,True,0.11188661063144481,0.11188661063144481,0.7510122811081679,14,14.369429815676739,101,,0.0,1.2396435653234144,1.2396435653234144
2216740923364878464,2216740923364878533,2216740923364878535,11,True,0.14809220670810225,0.14809220670810225,0.7952902753749247,14,14.547855104766597,100,,0.0,-32.201894204001746,-32.201894204001746
2216740923364878464,2216740923364878533,2216740923364878535,12,True,0.12000902731663439,0.12000902731663439,0.7654671738074451,14,14.705299394192505,101,,0.0,-0.0053673297754840525,-0.0053673297754840525
2216740923364878464,2216740923364878533,2216740923364878535,13,True,0.10492550407773144,0.10492550407773144,0.7403895440729491,14,14.109259209461605,100,,0.0,61.58691256340416,61.58691256340416
2216740923364878464,2216740923364878533,2216740923364878535,14,True,0.1057960690566962,0.1057960690566962,0.7378808972966693,14,14.119359198330292,100,,0.0,-37.95974460183822,-37.95974460183822
2216740923364878464,2216740923364878533,2216740923364878535,15,True,0.13147977680560058,0.13147977680560058,0.7644348563437886,14,14.30802118348917,101,,0.0,-0.1009687344886933,-0.1009687344886933
2216740923364878464,2216740923364878533,2216740923364878535,16,True,0.07862666954395958,0.07862666954395958,0.7568044023663456,14,14.974813723218716,100,,0.0,50.06326209276866,50.06326209276866
2216740923364878464,2216740923364878533,2216740923364878535,17,True,0.12163014640400292,0.12163014640400292,0.7539067844892345,14,14.424952923448979,101,,0.0,-0.0053673297754840525,-0.0053673297754840525
2216740923364878464,2216740923364878533,2216740923364878535,18,True,0.11042340179186291,0.11042340179186291,0.747081923003566,14,14.32356100783398,100,,0.0,33.54536527495952,33.54536527495952
2216740923364878464,2216740923364878533,2216740923364878535,19,True,0.11037914321543578,0.11037914321543578,0.7689851364389229,14,14.837281333441206,101,,0.0,-0.0053673297754840525,-0.0053673297754840525
2216740923364878464,2216740923364878533,2216740923364878535,20,True,0.144337051053476,0.144337051053476,0.7573785447675218,14,13.999244742368841,100,,0.0,50.06326209276866,50.06326209276866
2216740923364878464,2216740923364878533,2216740923364878535,21,True,0.13925663918862052,0.13925663918862052,0.7950350903797779,14,14.724954325764347,100,,0.0,-33.537156584241615,-33.537156584241615
2216740923364878464,2216740923364878533,2216740923364878535,22,True,0.0997530737514288,0.0997530737514288,0.7651967514280741,14,14.841957295851238,100,,0.0,38.84711779448617,38.84711779448617
2216740923364878464,2216740923364878533,2216740923364878535,23,True,0.1507726658682163,0.1507726658682163,0.8013309248693742,14,14.501933105048984,98,,0.0,88.03366283225512,88.03366283225512
2216740923364878464,2216740923364878533,2216740923364878535,24,True,0.1556841756958426,0.1556841756958426,0.757763457695154,14,13.690590274464215,100,,0.0,-34.49112332805391,-34.49112332805391
2216740923364878464,2216740923364878533,2216740923364878535,25,True,0.1328654785901085,0.1328654785901085,0.7347046868450613,14,13.560963542884945,100,,0.0,38.609206649439365,38.609206649439365
2216740923364878464,2216740923364878533,2216740923364878535,26,True,0.19935024733201218,0.19935024733201218,0.8107529752486493,14,13.785207331194728,101,,0.0,18.69985778147434,18.69985778147434
2216740923364878464,2216740923364878533,2216740923364878535,27,True,0.11043354143702537,0.11043354143702537,0.7390356786690678,14,13.93846558424372,100,,0.0,34.49034104024259,34.49034104024259
2216740923364878464,2216740923364878533,2216740923364878535,28,True,0.12396758450347041,0.12396758450347041,0.7656529634907249,14,14.556319281246754,101,,0.0,16.5196896868148,16.5196896868148
2216740923364878464,2216740923364878533,2216740923364878535,29,True,0.11452248356597793,0.11452248356597793,0.7465082742680493,14,14.101117971770108,100,,0.0,33.45211834241557,33.45211834241557
2216740923364878464,2216740923364878533,2216740923364878535,30,True,0.12445289599283739,0.12445289599283739,0.7745071355850015,14,14.64052454497524,101,,0.0,25.52028674538595,25.52028674538595
2216740923364878464,2216740923364878533,2216740923364878535,31,True,0.1194966039900299,0.1194966039900299,0.7597413121098356,14,14.198010738073318,100,,0.0,-34.291279473717246,-34.291279473717246
2216740923364878464,2216740923364878533,2216740923364878535,32,True,0.13625167771043453,0.13625167771043453,0.7370983335871277,14,13.781933091802934,100,,0.0,33.83458646616543,33.83458646616543
2216740923364878464,2216740923364878533,2216740923364878535,33,True,0.16169730226486517,0.16169730226486517,0.8091326165559827,14,14.61517866348534,100,,0.0,41.0931799546745,41.0931799546745
2216740923364878464,2216740923364878533,2216740923364878535,34,True,0.09581187105171717,0.09581187105171717,0.7506757846012648,14,14.35579116864988,98,,0.0,77.63299028068697,77.63299028068697
2216740923364878464,2216740923364878533,2216740923364878535,35,True,0.1578070292195758,0.1578070292195758,0.7834427590055519,14,14.249023044033322,99,,0.0,68.92230576441102,68.92230576441102
2216740923364878464,2216740923364878533,2216740923364878535,36,True,0.10669354830641478,0.10669354830641478,0.7526158577682265,14,14.512894560823575,101,,0.0,-0.1009687344886933,-0.1009687344886933
2216740923364878464,2216740923364878533,2216740923364878535,37,True,0.11016246031440119,0.11016246031440119,0.7704880710068474,14,14.687972348083019,100,,0.0,37.10281423817101,37.10281423817101
2216740923364878464,2216740923364878533,2216740923364878535,38,True,0.11823594869444372,0.11823594869444372,0.7462528441835111,14,14.030660273730245,100,,0.0,31.36017269690133,31.36017269690133
2216740923364878464,2216740923364878533,2216740923364878535,39,True,0.12896266623424096,0.12896266623424096,0.7716813050159355,14,14.459448762940667,100,,0.0,40.6829190976231,40.6829190976231
2216740923364878464,2216740923364878533,2216740923364878535,40,True,0.09029550284350589,0.09029550284350589,0.7271677840568527,14,14.140439657280297,101,,0.0,10.13769377667159,10.13769377667159
2216740923364878464,2216740923364878533,2216740923364878535,41,True,0.12533310290966002,0.12533310290966002,0.7572295211926922,14,14.162088527365157,101,,0.0,-0.0053673297754840525,-0.0053673297754840525
2216740923364878464,2216740923364878533,2216740923364878535,42,True,0.11085735220746494,0.11085735220746494,0.7613870331530065,14,14.610254932496797,100,,0.0,66.4160401002506,66.4160401002506
2216740923364878464,2216740923364878533,2216740923364878535,43,True,0.12155640865293382,0.12155640865293382,0.7572441352157373,14,14.438155768714097,101,,0.0,-0.0053673297754840525,-0.0053673297754840525
